inter_arrival_time,packet_size,protocol,flow_duration,total_bytes,packet_count,dst_port,ttl,label,class_name,dataset
7.700000060140155e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
9.300000237999484e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.7999998312443495e-05,276.5,6.0,0.0001,553.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.00015500000154133886,772.5,6.0,0.00015500000154133886,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
8.800000068731606e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
7.900000127847306e-05,102.5,6.0,0.0001,205.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.00012000000060652383,772.5,6.0,0.00012000000060652383,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
9.800000043469481e-05,116.5,6.0,0.0001,233.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
8.299999899463728e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.000000212225132e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
7.299999924725853e-05,276.5,6.0,0.0001,553.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.6999997216044e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
8.70000003487803e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
4.199999966658652e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.800000119255856e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
4.999999873689376e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.799999755457975e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.8000001445179805e-05,116.5,6.0,0.0001,233.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.199999916134402e-05,116.5,6.0,0.0001,233.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
4.499999704421498e-05,116.5,6.0,0.0001,233.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.000000212225132e-05,116.5,6.0,0.0001,233.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
7.60000002628658e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.199999941396527e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.2999999752501026e-05,276.5,6.0,0.0001,553.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.700000110664405e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.299999949987978e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.699999797390774e-05,488.0,6.0,0.0001,976.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.799999755457975e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
4.8000001697801054e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.00012000000060652383,744.0,6.0,0.00012000000060652383,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.099999958067201e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
4.999999873689376e-05,102.5,6.0,0.0001,205.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.8999998145736754e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.099999958067201e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.999999848427251e-05,488.0,6.0,0.0001,976.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.499999679159373e-05,276.5,6.0,0.0001,553.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.000000212225132e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
2.600000152597204e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.600000051548705e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
2.4000000848900527e-05,276.5,6.0,0.0001,553.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
9.299999874201603e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
2.6999998226528987e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.5000000934815034e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.099999958067201e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
2.89999989036005e-05,488.0,6.0,0.0001,976.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.5000000934815034e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.900000228895806e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
8.399999933317304e-05,116.5,6.0,0.0001,233.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
1.4999997802078724e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
9.100000170292333e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.600000051548705e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.199999916134402e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.0999999075429514e-05,116.5,6.0,0.0001,233.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
8.000000161700882e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.0999999075429514e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.8000001445179805e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
4.999999873689376e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
7.699999696342275e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.2999999752501026e-05,116.5,6.0,0.0001,233.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.900000228895806e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
4.199999966658652e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.800000119255856e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
7.700000060140155e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
8.299999899463728e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
8.900000102585182e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
7.900000127847306e-05,116.5,6.0,0.0001,233.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
8.199999865610152e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.199999991920777e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.299999949987978e-05,276.5,6.0,0.0001,553.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
1.9999999494757503e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.600000127335079e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.099999958067201e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.89999978931155e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
2.099999983329326e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.400000059627928e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.400000059627928e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.099999958067201e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
4.400000034365803e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
4.70000013592653e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.400000059627928e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.199999941396527e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.199999941396527e-05,116.5,6.0,0.0001,233.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
8.299999899463728e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.00014699999883305281,772.5,6.0,0.00014699999883305281,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
2.89999989036005e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.00014000000010128133,103.5,6.0,0.00014000000010128133,207.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
7.399999958579428e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
4.400000034365803e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
1.2000000424450263e-05,116.5,6.0,0.0001,233.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.00014399999781744555,744.0,6.0,0.00014399999781744555,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.00010999999722116627,488.0,6.0,0.00010999999722116627,976.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.0001339999980700668,276.5,6.0,0.0001339999980700668,553.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.099999958067201e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.400000059627928e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.00012900000001536682,772.5,6.0,0.00012900000001536682,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
9.40000027185306e-05,276.5,6.0,0.0001,553.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
8.900000102585182e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.999999848427251e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
8.000000161700882e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
8.900000102585182e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.00010599999950500205,744.0,6.0,0.00010599999950500205,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.899999865097925e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
2.5000001187436283e-05,488.0,6.0,0.0001,976.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
1.2000000424450263e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
7.299999924725853e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.999999848427251e-05,488.0,6.0,0.0001,976.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
7.60000002628658e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
3.9999998989515007e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
9.499999941908754e-05,103.0,6.0,0.0001,206.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
5.6000000768108293e-05,772.5,6.0,0.0001,1545.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.00010599999950500205,116.5,6.0,0.00010599999950500205,233.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
2.600000152597204e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.00010800000018207356,744.0,6.0,0.00010800000018207356,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.299999949987978e-05,276.5,6.0,0.0001,553.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
9.700000009615906e-05,103.5,6.0,0.0001,207.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
7.399999958579428e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
0.00011199999789823778,276.5,6.0,0.00011199999789823778,553.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
6.800000119255856e-05,276.5,6.0,0.0001,553.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
9.099999806494452e-05,744.0,6.0,0.0001,1488.0,2.0,443.0,32.0,0,Normal_BitTorrent,USTC_TFC_2016
